timestamp,protocol,length,src_ip,dst_ip
2025-08-03 11:52:35.082207,MDNS,103,192.168.55.93,224.0.0.251
2025-08-03 11:52:35.082207,MDNS,103,192.168.55.93,224.0.0.251
2025-08-03 11:52:35.082207,MDNS,91,192.168.55.93,224.0.0.251
2025-08-03 11:52:35.088155,MDNS,103,192.168.55.93,224.0.0.251
2025-08-03 11:52:35.088155,MDNS,91,192.168.55.93,224.0.0.251
2025-08-03 11:52:35.088155,MDNS,91,192.168.55.93,224.0.0.251
2025-08-03 11:52:35.088155,MDNS,91,192.168.55.93,224.0.0.251
2025-08-03 11:52:35.088155,MDNS,103,192.168.55.93,224.0.0.251
2025-08-03 11:52:35.088155,ARP,60,N/A,N/A
2025-08-03 11:52:35.088155,MDNS,82,192.168.55.49,224.0.0.251
2025-08-03 11:52:35.088155,SSDP,212,192.168.58.137,239.255.255.250
2025-08-03 11:52:35.088155,MDNS,102,N/A,N/A
2025-08-03 11:52:35.090381,QUIC,921,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.091749,QUIC,182,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.092781,QUIC,178,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.093906,QUIC,181,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.096697,QUIC,82,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.109443,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.133648,QUIC,1292,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.154560,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.163099,QUIC,1292,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.163099,QUIC,343,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.166075,QUIC,986,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.166075,QUIC,67,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.167893,QUIC,67,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.188657,DATA,812,192.168.49.148,255.255.255.255
2025-08-03 11:52:35.188657,ARP,60,N/A,N/A
2025-08-03 11:52:35.188657,ARP,60,N/A,N/A
2025-08-03 11:52:35.188657,ARP,60,N/A,N/A
2025-08-03 11:52:35.188657,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.188657,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.188657,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.188657,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.188657,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.188657,ARP,60,N/A,N/A
2025-08-03 11:52:35.188657,MDNS,119,N/A,N/A
2025-08-03 11:52:35.188657,MDNS,119,N/A,N/A
2025-08-03 11:52:35.188657,MDNS,119,N/A,N/A
2025-08-03 11:52:35.188657,MDNS,119,N/A,N/A
2025-08-03 11:52:35.188657,MDNS,119,N/A,N/A
2025-08-03 11:52:35.195572,QUIC,1292,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.196083,QUIC,120,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.203663,QUIC,1286,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.204050,QUIC,1292,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.204343,QUIC,1292,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.204604,QUIC,1292,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.204801,QUIC,153,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.206451,QUIC,1286,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.206798,QUIC,1292,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.207143,QUIC,1292,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.207369,QUIC,431,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.207518,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.217308,QUIC,162,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.217987,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.224910,QUIC,71,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.225130,QUIC,67,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.225420,QUIC,67,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.225420,QUIC,67,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.228436,QUIC,71,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.228504,QUIC,67,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.229222,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.233564,QUIC,264,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.234974,QUIC,76,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.235330,QUIC,76,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.235514,QUIC,76,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.235970,QUIC,89,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.236050,QUIC,63,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.236213,QUIC,63,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.237832,QUIC,89,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.238727,QUIC,78,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.238992,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.256228,QUIC,70,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.258005,QUIC,70,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.258919,QUIC,73,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.287476,ARP,60,N/A,N/A
2025-08-03 11:52:35.287476,ARP,60,N/A,N/A
2025-08-03 11:52:35.287476,ARP,60,N/A,N/A
2025-08-03 11:52:35.287476,ARP,60,N/A,N/A
2025-08-03 11:52:35.287476,MDNS,363,192.168.48.20,224.0.0.251
2025-08-03 11:52:35.287476,DATA,367,N/A,N/A
2025-08-03 11:52:35.287476,DATA,387,192.168.50.67,192.168.63.255
2025-08-03 11:52:35.287476,DATA,367,N/A,N/A
2025-08-03 11:52:35.287476,DATA,387,192.168.61.109,192.168.63.255
2025-08-03 11:52:35.287476,ARP,60,N/A,N/A
2025-08-03 11:52:35.287476,ARP,60,N/A,N/A
2025-08-03 11:52:35.287476,QUIC,66,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.305699,DNS,206,8.8.4.4,192.168.58.149
2025-08-03 11:52:35.307406,TCP,66,192.168.58.149,107.167.110.211
2025-08-03 11:52:35.310270,QUIC,600,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.310725,QUIC,274,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.317716,QUIC,77,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.333456,QUIC,643,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.333721,QUIC,215,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.339706,QUIC,77,192.168.58.149,216.58.203.46
2025-08-03 11:52:35.359910,QUIC,65,216.58.203.46,192.168.58.149
2025-08-03 11:52:35.393904,ARP,60,N/A,N/A
2025-08-03 11:52:35.393904,ARP,60,N/A,N/A
2025-08-03 11:52:35.393904,MDNS,431,192.168.55.49,224.0.0.251
2025-08-03 11:52:35.393904,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.393904,MDNS,378,192.168.55.49,224.0.0.251
2025-08-03 11:52:35.393904,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.393904,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.393904,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.393904,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.393904,MDNS,451,N/A,N/A
2025-08-03 11:52:35.393904,MDNS,106,N/A,N/A
2025-08-03 11:52:35.393904,MDNS,398,N/A,N/A
2025-08-03 11:52:35.393904,MDNS,106,N/A,N/A
2025-08-03 11:52:35.393904,MDNS,106,N/A,N/A
2025-08-03 11:52:35.393904,MDNS,106,N/A,N/A
2025-08-03 11:52:35.393904,MDNS,106,N/A,N/A
2025-08-03 11:52:35.497620,MDNS,98,192.168.48.75,224.0.0.251
2025-08-03 11:52:35.497620,ARP,60,N/A,N/A
2025-08-03 11:52:35.497620,ARP,60,N/A,N/A
2025-08-03 11:52:35.497620,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.497620,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.497620,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.497620,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.497620,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.497620,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.497620,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.497620,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.497620,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.497620,MDNS,113,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.497620,ARP,60,N/A,N/A
2025-08-03 11:52:35.497620,ARP,60,N/A,N/A
2025-08-03 11:52:35.497620,ARP,60,N/A,N/A
2025-08-03 11:52:35.497620,ARP,60,N/A,N/A
2025-08-03 11:52:35.497620,ARP,60,N/A,N/A
2025-08-03 11:52:35.497620,SSDP,214,192.168.54.98,239.255.255.250
2025-08-03 11:52:35.518816,TCP,66,107.167.110.211,192.168.58.149
2025-08-03 11:52:35.519045,TCP,54,192.168.58.149,107.167.110.211
2025-08-03 11:52:35.554887,TLS,1847,192.168.58.149,107.167.110.211
2025-08-03 11:52:35.603948,ARP,60,N/A,N/A
2025-08-03 11:52:35.603948,ARP,60,N/A,N/A
2025-08-03 11:52:35.603948,ARP,60,N/A,N/A
2025-08-03 11:52:35.603948,ARP,60,N/A,N/A
2025-08-03 11:52:35.603948,ARP,60,N/A,N/A
2025-08-03 11:52:35.603948,LLMNR,75,192.168.50.219,224.0.0.252
2025-08-03 11:52:35.603948,LLMNR,75,192.168.50.219,224.0.0.252
2025-08-03 11:52:35.702447,ARP,60,N/A,N/A
2025-08-03 11:52:35.702447,MDNS,98,192.168.48.75,224.0.0.251
2025-08-03 11:52:35.702447,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.702447,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.702447,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.702447,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.702447,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.702447,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.702447,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.702447,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.702447,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.702447,DATA,367,N/A,N/A
2025-08-03 11:52:35.702447,MDNS,109,192.168.61.115,224.0.0.251
2025-08-03 11:52:35.702447,MDNS,129,N/A,N/A
2025-08-03 11:52:35.702447,DATA,387,192.168.59.88,192.168.63.255
2025-08-03 11:52:35.702447,MDNS,129,N/A,N/A
2025-08-03 11:52:35.702447,MDNS,129,N/A,N/A
2025-08-03 11:52:35.702447,MDNS,129,N/A,N/A
2025-08-03 11:52:35.702447,MDNS,129,N/A,N/A
2025-08-03 11:52:35.702447,MDNS,129,N/A,N/A
2025-08-03 11:52:35.702447,MDNS,129,N/A,N/A
2025-08-03 11:52:35.702447,MDNS,129,N/A,N/A
2025-08-03 11:52:35.702447,MDNS,129,N/A,N/A
2025-08-03 11:52:35.704339,MDNS,129,N/A,N/A
2025-08-03 11:52:35.770997,TCP,60,107.167.110.211,192.168.58.149
2025-08-03 11:52:35.770997,TLS,1514,107.167.110.211,192.168.58.149
2025-08-03 11:52:35.770997,TCP,1514,107.167.110.211,192.168.58.149
2025-08-03 11:52:35.770997,TCP.SEGMENTS,264,107.167.110.211,192.168.58.149
2025-08-03 11:52:35.779353,TLS,134,192.168.58.149,107.167.110.211
2025-08-03 11:52:35.779547,TLS,550,192.168.58.149,107.167.110.211
2025-08-03 11:52:35.797471,DATA,812,192.168.60.251,255.255.255.255
2025-08-03 11:52:35.797471,ARP,60,N/A,N/A
2025-08-03 11:52:35.797471,ARP,60,N/A,N/A
2025-08-03 11:52:35.901625,DATA,812,192.168.62.245,255.255.255.255
2025-08-03 11:52:35.901625,ARP,60,N/A,N/A
2025-08-03 11:52:35.901625,ARP,60,N/A,N/A
2025-08-03 11:52:35.901625,ARP,60,N/A,N/A
2025-08-03 11:52:35.901625,ARP,60,N/A,N/A
2025-08-03 11:52:35.901625,ARP,60,N/A,N/A
2025-08-03 11:52:35.990800,TCP,60,107.167.110.211,192.168.58.149
2025-08-03 11:52:35.995754,TLS,404,107.167.110.211,192.168.58.149
2025-08-03 11:52:36.004328,DATA,905,192.168.50.164,255.255.255.255
2025-08-03 11:52:36.004328,MDNS,602,192.168.49.207,224.0.0.251
2025-08-03 11:52:36.004328,MDNS,119,192.168.57.158,224.0.0.251
2025-08-03 11:52:36.004328,DATA,60,N/A,N/A
2025-08-03 11:52:36.004328,MDNS,139,N/A,N/A
2025-08-03 11:52:36.018860,MDNS,82,192.168.58.149,224.0.0.251
2025-08-03 11:52:36.019298,MDNS,102,N/A,N/A
2025-08-03 11:52:36.020067,MDNS,82,192.168.58.149,224.0.0.251
2025-08-03 11:52:36.020584,MDNS,102,N/A,N/A
2025-08-03 11:52:36.037920,TCP,54,192.168.58.149,107.167.110.211
2025-08-03 11:52:36.105501,ARP,60,N/A,N/A
2025-08-03 11:52:36.105501,SSDP,212,192.168.58.137,239.255.255.250
2025-08-03 11:52:36.212072,MDNS,81,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.212072,MDNS,81,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.212072,MDNS,81,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.212072,ARP,60,N/A,N/A
2025-08-03 11:52:36.212072,ARP,60,N/A,N/A
2025-08-03 11:52:36.212072,MDNS,81,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.212072,MDNS,81,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.212072,MDNS,81,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.212072,MDNS,81,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.212072,MDNS,81,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.212072,MDNS,81,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.212072,MDNS,81,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.212072,ARP,60,N/A,N/A
2025-08-03 11:52:36.212072,ARP,60,N/A,N/A
2025-08-03 11:52:36.212072,ARP,60,N/A,N/A
2025-08-03 11:52:36.212072,ARP,60,N/A,N/A
2025-08-03 11:52:36.315288,DATA,811,192.168.61.40,255.255.255.255
2025-08-03 11:52:36.315288,MDNS,139,192.168.53.50,224.0.0.251
2025-08-03 11:52:36.315288,MDNS,103,192.168.53.50,224.0.0.251
2025-08-03 11:52:36.315288,MDNS,103,192.168.53.50,224.0.0.251
2025-08-03 11:52:36.315288,MDNS,91,192.168.53.50,224.0.0.251
2025-08-03 11:52:36.315288,MDNS,103,192.168.53.50,224.0.0.251
2025-08-03 11:52:36.315288,MDNS,91,192.168.53.50,224.0.0.251
2025-08-03 11:52:36.315288,MDNS,103,192.168.53.50,224.0.0.251
2025-08-03 11:52:36.315288,MDNS,91,192.168.53.50,224.0.0.251
2025-08-03 11:52:36.315288,MDNS,103,192.168.53.50,224.0.0.251
2025-08-03 11:52:36.315288,MDNS,91,192.168.53.50,224.0.0.251
2025-08-03 11:52:36.315288,MDNS,91,192.168.53.50,224.0.0.251
2025-08-03 11:52:36.315288,ARP,60,N/A,N/A
2025-08-03 11:52:36.315288,ARP,60,N/A,N/A
2025-08-03 11:52:36.315288,ARP,60,N/A,N/A
2025-08-03 11:52:36.315288,ARP,60,N/A,N/A
2025-08-03 11:52:36.315288,ARP,60,N/A,N/A
2025-08-03 11:52:36.420118,MDNS,98,192.168.48.98,224.0.0.251
2025-08-03 11:52:36.420118,ARP,60,N/A,N/A
2025-08-03 11:52:36.420118,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,132,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,132,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,132,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,132,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.420118,MDNS,132,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,132,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,132,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,132,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,99,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,132,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,82,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,132,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,86,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.430242,MDNS,103,192.168.49.207,224.0.0.251
2025-08-03 11:52:36.432842,ARP,60,N/A,N/A
2025-08-03 11:52:36.432842,ARP,60,N/A,N/A
2025-08-03 11:52:36.515824,ARP,60,N/A,N/A
2025-08-03 11:52:36.515824,DATA,86,192.168.50.47,192.168.63.255
2025-08-03 11:52:36.515824,MDNS,98,192.168.48.98,224.0.0.251
2025-08-03 11:52:36.515824,ARP,60,N/A,N/A
2025-08-03 11:52:36.515824,ARP,60,N/A,N/A
2025-08-03 11:52:36.515824,MDNS,118,N/A,N/A
2025-08-03 11:52:36.515824,SSDP,212,192.168.50.47,239.255.255.250
2025-08-03 11:52:36.620278,ARP,60,N/A,N/A
2025-08-03 11:52:36.620278,MDNS,112,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.620278,MDNS,112,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.620278,ARP,60,N/A,N/A
2025-08-03 11:52:36.620278,ARP,60,N/A,N/A
2025-08-03 11:52:36.620278,MDNS,112,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.620278,MDNS,112,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.620278,MDNS,112,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.620278,MDNS,112,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.620278,MDNS,112,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.717677,ARP,60,N/A,N/A
2025-08-03 11:52:36.717677,ARP,60,N/A,N/A
2025-08-03 11:52:36.717677,MDNS,112,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.717677,MDNS,112,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.717677,MDNS,112,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.727991,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.727991,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.727991,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.727991,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.727991,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.727991,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.727991,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.727991,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.727991,MDNS,102,192.168.61.115,224.0.0.251
2025-08-03 11:52:36.727991,MDNS,186,192.168.49.183,224.0.0.251
2025-08-03 11:52:36.727991,MDNS,122,N/A,N/A
2025-08-03 11:52:36.727991,MDNS,122,N/A,N/A
2025-08-03 11:52:36.727991,MDNS,122,N/A,N/A
2025-08-03 11:52:36.727991,MDNS,122,N/A,N/A
2025-08-03 11:52:36.727991,MDNS,122,N/A,N/A
2025-08-03 11:52:36.727991,MDNS,122,N/A,N/A
2025-08-03 11:52:36.727991,MDNS,122,N/A,N/A
2025-08-03 11:52:36.727991,MDNS,122,N/A,N/A
2025-08-03 11:52:36.727991,MDNS,206,N/A,N/A
2025-08-03 11:52:36.824751,DATA,812,192.168.53.177,255.255.255.255
2025-08-03 11:52:36.824751,DATA,813,192.168.60.250,255.255.255.255
2025-08-03 11:52:36.824751,MDNS,417,192.168.61.21,224.0.0.251
2025-08-03 11:52:36.824751,ARP,60,N/A,N/A
2025-08-03 11:52:36.824751,ARP,60,N/A,N/A
2025-08-03 11:52:36.824751,ARP,60,N/A,N/A
2025-08-03 11:52:36.824751,ARP,60,N/A,N/A
2025-08-03 11:52:36.824751,MDNS,98,192.168.57.30,224.0.0.251
2025-08-03 11:52:36.824751,MDNS,118,N/A,N/A
2025-08-03 11:52:36.927043,DATA,824,192.168.58.6,255.255.255.255
2025-08-03 11:52:36.927043,ARP,60,N/A,N/A
2025-08-03 11:52:36.927043,ARP,60,N/A,N/A
2025-08-03 11:52:36.927043,ARP,60,N/A,N/A
2025-08-03 11:52:37.034218,MDNS,98,192.168.57.30,224.0.0.251
2025-08-03 11:52:37.034218,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.034218,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.034218,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.034218,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.034218,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.034218,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.034218,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.038097,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.038097,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.038097,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.038097,MDNS,118,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.041100,DATA,60,N/A,N/A
2025-08-03 11:52:37.084064,QUIC,1286,192.168.58.149,216.58.203.46
2025-08-03 11:52:37.084354,QUIC,1292,192.168.58.149,216.58.203.46
2025-08-03 11:52:37.084766,QUIC,1292,192.168.58.149,216.58.203.46
2025-08-03 11:52:37.084994,QUIC,1292,192.168.58.149,216.58.203.46
2025-08-03 11:52:37.085143,QUIC,323,192.168.58.149,216.58.203.46
2025-08-03 11:52:37.108770,QUIC,69,216.58.203.46,192.168.58.149
2025-08-03 11:52:37.109146,QUIC,65,216.58.203.46,192.168.58.149
2025-08-03 11:52:37.121002,ARP,42,N/A,N/A
2025-08-03 11:52:37.122116,ARP,60,N/A,N/A
2025-08-03 11:52:37.137680,DATA,811,192.168.62.101,255.255.255.255
2025-08-03 11:52:37.137680,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.137680,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.137680,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.137680,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.137680,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.137680,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.137680,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.140020,QUIC,74,192.168.58.149,216.58.203.46
2025-08-03 11:52:37.140658,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.140658,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.152310,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.152310,MDNS,117,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.152310,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.152310,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.152310,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.152310,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.152310,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.155235,QUIC,323,192.168.58.149,216.58.203.46
2025-08-03 11:52:37.159047,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.159047,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.159047,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.159047,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.162206,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.162206,MDNS,118,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.162206,ARP,60,N/A,N/A
2025-08-03 11:52:37.175289,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.175289,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.175289,DATA,1514,192.168.61.115,224.0.0.251
2025-08-03 11:52:37.175289,DATA,1514,192.168.61.115,224.0.0.251
