timestamp,src_ip,dst_ip,protocol_encoded,length_normalized
2025-08-03 11:52:32.321019,,,0,0.009782608695652173
2025-08-03 11:52:32.378632,74.125.130.188,192.168.58.149,9,0.009782608695652173
2025-08-03 11:52:32.396381,,,0,0.0
2025-08-03 11:52:32.424421,192.168.55.209,255.255.255.255,1,0.42608695652173917
2025-08-03 11:52:32.424421,192.168.60.252,255.255.255.255,1,0.41847826086956524
2025-08-03 11:52:32.424421,,,0,0.009782608695652173
2025-08-03 11:52:32.424421,,,0,0.009782608695652173
2025-08-03 11:52:32.424421,192.168.49.164,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:32.424421,,,0,0.009782608695652173
2025-08-03 11:52:32.424421,,,0,0.009782608695652173
2025-08-03 11:52:32.424421,192.168.61.69,224.0.0.251,5,0.2423913043478261
2025-08-03 11:52:32.424421,192.168.56.127,224.0.0.251,5,0.021739130434782608
2025-08-03 11:52:32.424421,192.168.56.127,224.0.0.251,5,0.03315217391304348
2025-08-03 11:52:32.424421,,,0,0.009782608695652173
2025-08-03 11:52:32.424421,,,5,0.25326086956521743
2025-08-03 11:52:32.424421,,,5,0.03260869565217391
2025-08-03 11:52:32.424421,,,5,0.044021739130434785
2025-08-03 11:52:32.484247,192.168.58.149,8.8.4.4,3,0.018478260869565215
2025-08-03 11:52:32.523983,,,0,0.009782608695652173
2025-08-03 11:52:32.523983,8.8.4.4,192.168.58.149,3,0.04293478260869565
2025-08-03 11:52:32.527085,192.168.58.149,74.125.130.188,9,0.013043478260869566
2025-08-03 11:52:32.586227,74.125.130.188,192.168.58.149,9,0.013043478260869566
2025-08-03 11:52:32.586449,192.168.58.149,74.125.130.188,9,0.006521739130434783
2025-08-03 11:52:32.587518,192.168.58.149,74.125.130.188,11,0.9298913043478261
2025-08-03 11:52:32.624068,192.168.52.89,224.0.0.251,5,0.13532608695652174
2025-08-03 11:52:32.624068,,,0,0.009782608695652173
2025-08-03 11:52:32.624068,,,0,0.009782608695652173
2025-08-03 11:52:32.624068,,,0,0.009782608695652173
2025-08-03 11:52:32.624068,192.168.49.164,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:32.624068,,,5,0.034782608695652174
2025-08-03 11:52:32.648447,74.125.130.188,192.168.58.149,9,0.009782608695652173
2025-08-03 11:52:32.648905,74.125.130.188,192.168.58.149,9,0.009782608695652173
2025-08-03 11:52:32.650619,74.125.130.188,192.168.58.149,11,0.7739130434782608
2025-08-03 11:52:32.651063,74.125.130.188,192.168.58.149,9,0.7739130434782608
2025-08-03 11:52:32.651283,192.168.58.149,74.125.130.188,9,0.006521739130434783
2025-08-03 11:52:32.652936,74.125.130.188,192.168.58.149,9,0.7739130434782608
2025-08-03 11:52:32.652936,74.125.130.188,192.168.58.149,9,0.7739130434782608
2025-08-03 11:52:32.653045,192.168.58.149,74.125.130.188,9,0.006521739130434783
2025-08-03 11:52:32.653125,74.125.130.188,192.168.58.149,9,0.7739130434782608
2025-08-03 11:52:32.653125,74.125.130.188,192.168.58.149,10,0.3532608695652174
2025-08-03 11:52:32.653210,192.168.58.149,74.125.130.188,9,0.006521739130434783
2025-08-03 11:52:32.653967,192.168.58.149,74.125.130.188,11,0.04130434782608696
2025-08-03 11:52:32.654506,192.168.58.149,74.125.130.188,11,0.12065217391304348
2025-08-03 11:52:32.712867,74.125.130.188,192.168.58.149,9,0.009782608695652173
2025-08-03 11:52:32.713273,74.125.130.188,192.168.58.149,11,0.29836956521739133
2025-08-03 11:52:32.720732,74.125.130.188,192.168.58.149,11,0.05489130434782608
2025-08-03 11:52:32.720732,74.125.130.188,192.168.58.149,11,0.025
2025-08-03 11:52:32.720845,192.168.58.149,74.125.130.188,9,0.006521739130434783
2025-08-03 11:52:32.726618,192.168.60.247,255.255.255.255,1,0.41847826086956524
2025-08-03 11:52:32.726618,,,0,0.009782608695652173
2025-08-03 11:52:32.726618,,,0,0.009782608695652173
2025-08-03 11:52:32.726618,,,0,0.009782608695652173
2025-08-03 11:52:32.726618,192.168.61.115,239.255.255.250,1,0.03097826086956522
2025-08-03 11:52:32.828833,,,0,0.009782608695652173
2025-08-03 11:52:32.828833,,,0,0.009782608695652173
2025-08-03 11:52:32.828833,192.168.61.115,224.0.0.251,5,0.035869565217391305
2025-08-03 11:52:32.828833,192.168.61.115,224.0.0.251,5,0.035869565217391305
2025-08-03 11:52:32.828833,192.168.61.115,224.0.0.251,5,0.035869565217391305
2025-08-03 11:52:32.828833,192.168.61.115,224.0.0.251,5,0.035869565217391305
2025-08-03 11:52:32.828833,192.168.61.115,224.0.0.251,5,0.035869565217391305
2025-08-03 11:52:32.828833,,,5,0.04673913043478261
2025-08-03 11:52:32.828833,,,5,0.04673913043478261
2025-08-03 11:52:32.932138,,,0,0.009782608695652173
2025-08-03 11:52:32.932138,192.168.59.226,224.0.0.251,5,0.15489130434782608
2025-08-03 11:52:32.932138,192.168.49.164,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:32.932138,192.168.53.250,192.168.63.255,1,0.1875
2025-08-03 11:52:32.932138,192.168.60.233,192.168.63.255,1,0.1875
2025-08-03 11:52:32.932138,,,0,0.009782608695652173
2025-08-03 11:52:32.932138,,,0,0.009782608695652173
2025-08-03 11:52:33.029956,,,0,0.009782608695652173
2025-08-03 11:52:33.033066,,,0,0.009782608695652173
2025-08-03 11:52:33.033066,,,0,0.009782608695652173
2025-08-03 11:52:33.033066,,,1,0.009782608695652173
2025-08-03 11:52:33.141950,192.168.48.62,224.0.0.251,5,0.06086956521739131
2025-08-03 11:52:33.141950,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.141950,192.168.49.164,224.0.0.251,5,0.12445652173913044
2025-08-03 11:52:33.141950,192.168.49.164,224.0.0.251,5,0.0934782608695652
2025-08-03 11:52:33.141950,,,1,0.1766304347826087
2025-08-03 11:52:33.141950,192.168.61.88,192.168.63.255,1,0.1875
2025-08-03 11:52:33.141950,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.141950,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.141950,,,5,0.034782608695652174
2025-08-03 11:52:33.141950,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.141950,,,5,0.13532608695652174
2025-08-03 11:52:33.141950,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.141950,,,5,0.10434782608695653
2025-08-03 11:52:33.141950,,,5,0.034782608695652174
2025-08-03 11:52:33.141950,,,5,0.034782608695652174
2025-08-03 11:52:33.141950,,,5,0.034782608695652174
2025-08-03 11:52:33.141950,,,5,0.034782608695652174
2025-08-03 11:52:33.244971,,,0,0.009782608695652173
2025-08-03 11:52:33.345384,192.168.60.248,255.255.255.255,1,0.41847826086956524
2025-08-03 11:52:33.345384,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.345384,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.345384,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.345384,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.345384,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.345384,192.168.56.50,224.0.0.251,5,0.16630434782608694
2025-08-03 11:52:33.345384,192.168.56.50,224.0.0.251,5,0.024456521739130432
2025-08-03 11:52:33.345384,192.168.54.46,224.0.0.251,5,0.04619565217391305
2025-08-03 11:52:33.345384,,,0,0.009782608695652173
2025-08-03 11:52:33.345384,192.168.56.55,224.0.0.251,5,0.03315217391304348
2025-08-03 11:52:33.345384,192.168.61.3,224.0.0.251,5,0.03315217391304348
2025-08-03 11:52:33.345384,,,0,0.009782608695652173
2025-08-03 11:52:33.345384,192.168.56.55,224.0.0.251,5,0.04728260869565217
2025-08-03 11:52:33.345384,,,5,0.044021739130434785
2025-08-03 11:52:33.345384,,,5,0.044021739130434785
2025-08-03 11:52:33.446487,192.168.55.248,255.255.255.255,1,0.41847826086956524
2025-08-03 11:52:33.446487,,,0,0.009782608695652173
2025-08-03 11:52:33.446487,192.168.55.247,192.168.63.255,1,0.1875
2025-08-03 11:52:33.446487,192.168.56.127,224.0.0.251,5,0.03315217391304348
2025-08-03 11:52:33.446487,,,0,0.009782608695652173
2025-08-03 11:52:33.446487,,,0,0.009782608695652173
2025-08-03 11:52:33.446487,192.168.49.207,224.0.0.251,5,0.21793478260869564
2025-08-03 11:52:33.446487,,,0,0.009782608695652173
2025-08-03 11:52:33.446487,192.168.48.13,192.168.63.255,1,0.30000000000000004
2025-08-03 11:52:33.446487,,,5,0.22880434782608697
2025-08-03 11:52:33.548539,192.168.49.59,255.255.255.255,1,0.4146739130434783
2025-08-03 11:52:33.548539,,,1,0.1766304347826087
2025-08-03 11:52:33.548539,,,0,0.009782608695652173
2025-08-03 11:52:33.548539,192.168.63.8,192.168.63.255,1,0.010869565217391304
2025-08-03 11:52:33.548539,,,0,0.009782608695652173
2025-08-03 11:52:33.548539,,,0,0.009782608695652173
2025-08-03 11:52:33.548539,,,0,0.009782608695652173
2025-08-03 11:52:33.548539,,,0,0.009782608695652173
2025-08-03 11:52:33.548539,192.168.56.50,224.0.0.251,5,0.024456521739130432
2025-08-03 11:52:33.548539,,,0,0.009782608695652173
2025-08-03 11:52:33.548539,,,0,0.009782608695652173
2025-08-03 11:52:33.648899,,,1,0.1766304347826087
2025-08-03 11:52:33.648899,192.168.56.219,192.168.63.255,1,0.1875
2025-08-03 11:52:33.648899,,,1,0.014130434782608697
2025-08-03 11:52:33.648899,,,0,0.009782608695652173
2025-08-03 11:52:33.648899,,,0,0.009782608695652173
2025-08-03 11:52:33.648899,192.168.51.72,192.168.63.255,1,0.1875
2025-08-03 11:52:33.750790,192.168.58.11,255.255.255.255,1,0.42608695652173917
2025-08-03 11:52:33.750790,192.168.48.63,224.0.0.251,5,0.06086956521739131
2025-08-03 11:52:33.750790,,,0,0.009782608695652173
2025-08-03 11:52:33.750790,,,0,0.009782608695652173
2025-08-03 11:52:33.750790,,,5,0.07173913043478261
2025-08-03 11:52:33.859116,192.168.62.252,255.255.255.255,1,0.41847826086956524
2025-08-03 11:52:33.859116,,,1,0.1766304347826087
2025-08-03 11:52:33.859116,,,0,0.009782608695652173
2025-08-03 11:52:33.859116,192.168.61.115,224.0.0.251,5,0.0391304347826087
2025-08-03 11:52:33.859116,192.168.61.115,224.0.0.251,5,0.0391304347826087
2025-08-03 11:52:33.859116,192.168.61.115,224.0.0.251,5,0.0391304347826087
2025-08-03 11:52:33.859116,192.168.61.115,224.0.0.251,5,0.0391304347826087
2025-08-03 11:52:33.859116,192.168.49.149,255.255.255.255,1,0.41847826086956524
2025-08-03 11:52:33.859116,192.168.61.115,224.0.0.251,5,0.0391304347826087
2025-08-03 11:52:33.859116,192.168.61.115,224.0.0.251,5,0.0391304347826087
2025-08-03 11:52:33.859116,192.168.61.115,224.0.0.251,5,0.0391304347826087
2025-08-03 11:52:33.859116,192.168.61.115,224.0.0.251,5,0.0391304347826087
2025-08-03 11:52:33.859116,192.168.61.115,224.0.0.251,5,0.0391304347826087
2025-08-03 11:52:33.859116,192.168.61.115,224.0.0.251,5,0.0391304347826087
2025-08-03 11:52:33.859116,192.168.56.50,224.0.0.251,5,0.024456521739130432
2025-08-03 11:52:33.859116,,,1,0.1766304347826087
2025-08-03 11:52:33.859116,192.168.55.226,192.168.63.255,1,0.1875
2025-08-03 11:52:33.952675,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.952675,,,0,0.009782608695652173
2025-08-03 11:52:33.952675,,,0,0.009782608695652173
2025-08-03 11:52:33.952675,,,0,0.009782608695652173
2025-08-03 11:52:33.956753,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.956753,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.956753,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.956753,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:33.956753,,,0,0.009782608695652173
2025-08-03 11:52:34.060604,,,0,0.009782608695652173
2025-08-03 11:52:34.060604,192.168.61.115,224.0.0.251,5,0.03260869565217391
2025-08-03 11:52:34.060604,,,0,0.009782608695652173
2025-08-03 11:52:34.060604,,,0,0.009782608695652173
2025-08-03 11:52:34.060604,192.168.61.115,224.0.0.251,5,0.03260869565217391
2025-08-03 11:52:34.060604,192.168.59.172,224.0.0.251,5,0.07010869565217392
2025-08-03 11:52:34.060604,,,1,0.009782608695652173
2025-08-03 11:52:34.060604,192.168.56.50,224.0.0.251,5,0.20217391304347826
2025-08-03 11:52:34.060604,192.168.56.50,224.0.0.251,5,0.17065217391304346
2025-08-03 11:52:34.060604,,,1,0.1766304347826087
2025-08-03 11:52:34.060604,192.168.61.243,192.168.63.255,1,0.1875
2025-08-03 11:52:34.161799,,,0,0.009782608695652173
2025-08-03 11:52:34.161799,,,1,0.1766304347826087
2025-08-03 11:52:34.161799,192.168.48.62,224.0.0.251,5,0.03043478260869565
2025-08-03 11:52:34.161799,,,1,0.1766304347826087
2025-08-03 11:52:34.161799,192.168.56.202,192.168.63.255,1,0.1875
2025-08-03 11:52:34.161799,192.168.59.92,192.168.63.255,1,0.1875
2025-08-03 11:52:34.161799,,,0,0.009782608695652173
2025-08-03 11:52:34.161799,,,0,0.009782608695652173
2025-08-03 11:52:34.161799,,,5,0.04130434782608696
2025-08-03 11:52:34.266100,192.168.49.127,255.255.255.255,1,0.41847826086956524
2025-08-03 11:52:34.266100,192.168.50.41,255.255.255.255,1,0.41793478260869565
2025-08-03 11:52:34.266100,,,1,0.1766304347826087
2025-08-03 11:52:34.266100,192.168.53.60,192.168.63.255,1,0.1875
2025-08-03 11:52:34.266100,192.168.49.207,224.0.0.251,5,0.10217391304347825
2025-08-03 11:52:34.266100,192.168.50.219,192.168.63.255,1,0.02391304347826087
2025-08-03 11:52:34.266100,,,0,0.009782608695652173
2025-08-03 11:52:34.266100,,,0,0.009782608695652173
2025-08-03 11:52:34.266100,,,0,0.009782608695652173
2025-08-03 11:52:34.266100,,,0,0.009782608695652173
2025-08-03 11:52:34.266100,192.168.48.62,224.0.0.251,5,0.03043478260869565
2025-08-03 11:52:34.266100,,,5,0.04130434782608696
2025-08-03 11:52:34.274784,,,2,0.042391304347826085
2025-08-03 11:52:34.365612,192.168.62.147,255.255.255.255,1,0.41847826086956524
2025-08-03 11:52:34.365612,,,0,0.009782608695652173
2025-08-03 11:52:34.365612,,,0,0.009782608695652173
2025-08-03 11:52:34.365612,,,0,0.009782608695652173
2025-08-03 11:52:34.365612,,,0,0.009782608695652173
2025-08-03 11:52:34.365612,192.168.63.164,192.168.63.255,1,0.30000000000000004
2025-08-03 11:52:34.468780,192.168.49.143,255.255.255.255,1,0.41847826086956524
2025-08-03 11:52:34.468780,,,0,0.009782608695652173
2025-08-03 11:52:34.468780,,,0,0.009782608695652173
2025-08-03 11:52:34.468780,,,0,0.009782608695652173
2025-08-03 11:52:34.468780,192.168.49.207,224.0.0.251,5,0.10217391304347825
2025-08-03 11:52:34.468780,,,0,0.009782608695652173
2025-08-03 11:52:34.468780,,,5,0.11304347826086955
2025-08-03 11:52:34.468780,192.168.54.98,239.255.255.250,8,0.0934782608695652
2025-08-03 11:52:34.575912,192.168.61.219,255.255.255.255,1,0.41847826086956524
2025-08-03 11:52:34.575912,192.168.50.90,255.255.255.255,1,0.41847826086956524
2025-08-03 11:52:34.575912,,,0,0.009782608695652173
2025-08-03 11:52:34.575912,,,0,0.009782608695652173
2025-08-03 11:52:34.575912,,,0,0.009782608695652173
2025-08-03 11:52:34.575912,,,0,0.009782608695652173
2025-08-03 11:52:34.575912,,,0,0.009782608695652173
2025-08-03 11:52:34.575912,192.168.51.39,192.168.63.255,1,0.1875
2025-08-03 11:52:34.575912,192.168.60.2,224.0.0.251,5,0.04184782608695652
2025-08-03 11:52:34.575912,,,0,0.009782608695652173
2025-08-03 11:52:34.575912,,,0,0.009782608695652173
2025-08-03 11:52:34.575912,192.168.55.49,224.0.0.251,5,0.18206521739130435
2025-08-03 11:52:34.575912,,,0,0.009782608695652173
2025-08-03 11:52:34.575912,,,0,0.009782608695652173
2025-08-03 11:52:34.575912,192.168.55.49,224.0.0.251,5,0.021739130434782608
2025-08-03 11:52:34.575912,,,5,0.05271739130434782
2025-08-03 11:52:34.575912,,,5,0.19293478260869565
2025-08-03 11:52:34.575912,,,5,0.03260869565217391
2025-08-03 11:52:34.671266,,,1,0.1766304347826087
2025-08-03 11:52:34.671266,192.168.53.236,255.255.255.255,1,0.029891304347826088
2025-08-03 11:52:34.671266,,,0,0.009782608695652173
2025-08-03 11:52:34.780490,192.168.48.215,224.0.0.251,5,0.03097826086956522
2025-08-03 11:52:34.780490,192.168.49.207,224.0.0.251,5,0.10217391304347825
2025-08-03 11:52:34.780490,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:34.780490,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:34.780490,,,1,0.1766304347826087
2025-08-03 11:52:34.780490,192.168.49.110,192.168.63.255,1,0.1875
2025-08-03 11:52:34.780490,,,0,0.009782608695652173
2025-08-03 11:52:34.780490,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:34.780490,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:34.780490,192.168.48.215,224.0.0.251,5,0.03097826086956522
2025-08-03 11:52:34.780490,192.168.61.115,224.0.0.251,5,0.02391304347826087
2025-08-03 11:52:34.780490,,,0,0.009782608695652173
2025-08-03 11:52:34.780490,,,5,0.034782608695652174
2025-08-03 11:52:34.780490,,,5,0.034782608695652174
2025-08-03 11:52:34.780490,,,5,0.034782608695652174
2025-08-03 11:52:34.780490,,,5,0.04184782608695652
2025-08-03 11:52:34.780490,,,5,0.034782608695652174
2025-08-03 11:52:34.874693,192.168.61.253,255.255.255.255,1,0.41847826086956524
2025-08-03 11:52:34.874693,192.168.55.49,224.0.0.251,5,0.021739130434782608
2025-08-03 11:52:34.876312,,,0,0.009782608695652173
2025-08-03 11:52:34.916612,192.168.58.149,8.8.4.4,3,0.020108695652173915
2025-08-03 11:52:34.920170,192.168.58.149,8.8.4.4,3,0.020108695652173915
2025-08-03 11:52:34.938027,8.8.4.4,192.168.58.149,3,0.09891304347826088
2025-08-03 11:52:34.981981,,,0,0.009782608695652173
2025-08-03 11:52:34.981981,,,0,0.009782608695652173
2025-08-03 11:52:34.981981,,,0,0.009782608695652173
2025-08-03 11:52:34.981981,192.168.61.115,224.0.0.251,5,0.021195652173913046
2025-08-03 11:52:34.981981,192.168.61.115,224.0.0.251,5,0.021195652173913046
2025-08-03 11:52:34.981981,192.168.61.115,224.0.0.251,5,0.021195652173913046
2025-08-03 11:52:34.981981,192.168.61.115,224.0.0.251,5,0.021195652173913046
2025-08-03 11:52:34.981981,192.168.57.30,224.0.0.251,5,0.10978260869565218
2025-08-03 11:52:34.981981,192.168.61.115,224.0.0.251,5,0.021195652173913046
2025-08-03 11:52:34.981981,192.168.62.19,224.0.0.251,5,0.05054347826086957
2025-08-03 11:52:34.989726,192.168.61.115,224.0.0.251,5,0.021195652173913046
2025-08-03 11:52:34.989726,192.168.61.115,224.0.0.251,5,0.021195652173913046
2025-08-03 11:52:34.989726,192.168.49.207,224.0.0.251,5,0.30434782608695654
2025-08-03 11:52:34.989726,192.168.61.115,224.0.0.251,5,0.021195652173913046
2025-08-03 11:52:34.989726,192.168.61.115,224.0.0.251,5,0.021195652173913046
2025-08-03 11:52:34.989726,192.168.61.115,224.0.0.251,5,0.021195652173913046
2025-08-03 11:52:34.989726,,,5,0.06141304347826087
2025-08-03 11:52:34.989726,,,5,0.03206521739130435
2025-08-03 11:52:34.989726,,,5,0.03206521739130435
2025-08-03 11:52:34.989726,,,5,0.31521739130434784
2025-08-03 11:52:34.989726,,,5,0.03206521739130435
2025-08-03 11:52:34.989726,,,5,0.03206521739130435
2025-08-03 11:52:34.989726,,,5,0.03206521739130435
2025-08-03 11:52:35.011109,192.168.58.149,8.8.4.4,3,0.017934782608695653
